REGISTER,ISBN,TITLE,VOLUME,PRINTING,EDITION,LANGUAGE,COPIES,MEDIA_CODE,TYPE_CODE,DEWEY_NO,AUTHOR_CODE,TITLE_CODE,YEAR_PUB,CITY_PUB,PUB_NAME,PHYS_DESCRIPTION,INDEX_,BIBLIOGRAPHY,LOCATION_CODE,SPEC_LOCATION,PRICE,FUND_CODE,FUND_NOTE,ACCEPT_DATE,DATA_ENTRY,OPERATOR_CODE
150335441,978-602-8381-03-1,Quilt Untuk Pemula,,2,,Indonesia,1,MD001,.,745.5,EDW,q,2007,Bandung,Pakar Raya,"48 hlm.; ilus., tab.; 30 cm",,,SMU4,BRA001,$0.00 ,HD,APBD Kota Malang 2015,3/27/2015,3/26/2015,OP002
150335451,602-8227-26-1,Teknik Membuat Kerajinan Perak,,1,,Indonesia,6,MD001,.,739.2,BUD,t,2009,Bandung,Pakar Raya,"iv, 82 hlm.; ilus., tab.; 30 cm",,,SMU4,BRA001,$0.00 ,HD,APBD Kota Malang 20151,3/27/2015,3/26/2015,OP002
160441788,979-22-2012-7,U!,,1,,Indonesia,1,MD001,K,813,ROS,u,2006,Jakarta,Graamedia Pustaka Utama,328 hlm.; 20 cm,,,SMU4,BRA001,$0.00 ,HD,sumbangan siswa 2015,2/5/2016,2/5/2016,OP002
160446245,978-602-1637-39-5,The Fault in Our Stars,,,,Indonesia,1,MD001,K,813,GRE,t,2014,Bandung,Qanita,425 hlm;,Hlm424;//20.5cm,,SMU4,BRA001,$0.00 ,PB,Bosda 2016,9/20/2016,9/20/2016,0P006
160446246,978-602-8811-07-1,Cerita Sepanjang Musim The Golden Road,,,,Indonesia,1,MD001,K,813,MON,c,2010,2010,Bentang,x 310 hlm.;,Hlm;310//20.5cm,,SMU4,BRA001,$0.00 ,PB,Bosda 2016,9/20/2016,9/20/2016,0P006
140135465,978-602-1151-03-7,"Pramuka Cinta Alam Dan Lingkungan :Panduan Penjelajahan , Petualangan Dan Bertahan Hidup - Ensiklopedia Praja Muda Karana",3,,,Indonesia,1,MD001,.,369.403,KRI,p,2014,Surakarta,Borobudur Inspira Nusantara,"viii, 212 hlm.; ilus., tab.; 30 cm",,,SMU4,BRA001,$0.00 ,PB,BOS Semester 1 2014,2/11/2015,2/11/2015,OP002
140135184,979-9327-23-7,Ensiklopedi Anak Nasional 4 :Fakultas Sampai Horoskop,4,2009,,Indonesia,1,MD001,REF,649.003,SEM,e,2009,Bogor,Delta Pamungkas,"viii, 136 hlm.; ilus., tab.; 25 cm",,,SMU4,BRA001,$0.00 ,PB,BOS Semester 2 2015,2/24/2015,2/24/2015,OP002
150335391,979-534-386-6,Kedokteran Saat Ini - Sains Masa Depan,,2,,Indonesia,4,MD001,.,610,ROO,k,2006,Bandung,Pakar Raya,"48 hlm.; ilus., tab.; 25 cm",hlm.; 48,,SMU4,BRA001,$0.00 ,HD,APBD Kota Malang 2013,3/19/2015,3/19/2015,OP002
150335445,602-838-107-9,Panduan Melukis Dengan Teknik Sketsa,,2,,Indonesia,6,MD001,.,750,BER,p,2007,Jakarta,Akademia,"40hlm.; ilus., tab.; 30 cm",,,SMU4,BRA001,$0.00 ,HD,APBD Kota Malang 20151,3/27/2015,3/26/2015,OP002
150335475,602-206-066-6,Teknik Menggambar Benda Dan Melukis,,1,,Indonesia,6,MD001,.,750,RAN,t,2010,Surabaya,JP Books,"52 hlm.; ilus., tab.; 30 cm",,,SMU4,BRA001,$0.00 ,HD,APBD Kota Malang 20151,3/27/2015,3/26/2015,OP002
150335487,978-602-206-065-9,Menyiapkan & Menyajikan Teater Tradisional,,1,,Indonesia,6,MD001,.,702,KRI,m,2009,Klaten,Intan Pariwara,"iv, 44 hlm.; ilus., tab.; 25 cm",,,SMU4,BRA001,$0.00 ,HD,APBD Kota Malang 2013,3/31/2015,3/31/2015,OP002
150335499,978-602-206-068-0,Menyiapkan & Menyajikan Teater Mancanegara,,1,,Indonesia,6,MD001,.,702,KRI,m,2009,Klaten,Intan Pariwara,"iv, 44 hlm.; ilus., tab.; 25 cm",,,SMU4,BRA001,$0.00 ,HD,APBD Kota Malang 2013,3/31/2015,3/31/2015,OP002
150335511,978-602-8567-55-8,Mengenal Seni Rupa Murni Nusantara,,1,,Indonesia,6,MD001,.,750,RAN,m,2009,Surabaya,JP Books,"iii, 52 hlm.; ilus., tab.; 25 cm",,,SMU4,BRA001,$0.00 ,HD,APBD Kota Malang 2013,3/31/2015,3/31/2015,OP002
150335523,978-602-206-064-2,Mengarasemen Dan Menyajikan Lagu Daerah,,1,,Indonesia,1,MD001,.,783,SUP,m,2009,Surabaya,JP Books,"iv, 44 hlm.; ilus., tab.; 30 cm",,,SMU4,BRA001,$0.00 ,HD,APBD Kota Malang 2013,4/1/2015,4/1/2015,OP002
150335559,978-602-8237-39-0,Keterampilan Dasar Membuat Batik,,,,Indonesia,6,MD001,.,746,JAN,k,2008,Klaten,Intan Pariwara,"iv, 72 hlm.; ilus., tab.; 25 cm",,,SMU4,BRA001,$0.00 ,HD,APBD Kota Malang 2013,4/2/2015,4/2/2015,OP002
150335594,979-28-0058-6,Olah Raga Kegemaranku Sepak Bola,,,,Indonesia,6,MD001,.,796.33,SUB,o,2007,Klaten,Intan Pariwara,"iv, 60 hlm.; ilus., tab.; 25 cm",,,SMU4,BRA001,$0.00 ,HD,APBD Kota Malang 2013,4/9/2015,4/9/2015,OP002
150335606,979-534-376-9,Seri Dasar-Dasar Olah Raga :Dasar-Dasar Bola Basket (Cara Yang Lebih Baik Untuk Mempelajarinya),,5,,Indonesia,6,MD001,.,796.32,OLI,s,2009,Klaten,Intan Pariwara,"x, 141 hlm.; ilus., tab.; 25 cm",,,SMU4,BRA001,$0.00 ,HD,APBD Kota Malang 2013,4/9/2015,4/9/2015,OP002
150335612,979-28-0062-3,Olah Raga Kegemaranku Atletik,,,,Indonesia,6,MD001,.,796,MUK,o,2007,Klaten,Intan Pariwara,"iv, 60 hlm.; ilus., tab.; 25 cm",,,SMU4,BRA001,$0.00 ,HD,APBD Kota Malang 2013,4/9/2015,4/9/2015,OP002
150335630,978-979-026-185-3,Seri Olah Raga Basket,,,,Indonesia,4,MD001,.,796.32,TIM,s,2008,Yogjakarta,Pustak Insan Mandiri,"104 hlm.; ilus., tab.; 30 cm",,,SMU4,BRA001,$0.00 ,HD,APBD Kota Malang 2013,4/10/2015,4/10/2015,OP002
160441771,978-979-27-7968-4,Kunai Legend Vol 4,4,1,4,Indonesia,1,MD001,K,895.6,TAB,k,2008,Jakarta,Elex Media Komputindo,ilus; 155hlm ;17cm,,,SMU4,BRA001,$0.00 ,HD,Denda Siswa 2015,2/19/2016,2/19/2016,OP002
160441774,979-780-269-8,Oh Baby,,1,,Indonesia,1,MD001,K,895,RIZ,o,2008,Jakarta,Gagas Media,236 hlm ;19 cm,,,SMU4,BRA001,$0.00 ,HD,Denda Siswa 2015,2/19/2016,2/19/2016,OP002
160441787,978-979-024-456-6,Diary Si Bocah Tengil :Hari-Hari Sial,1,8,,Indonesia,1,MD001,K,820,KIN,d,2012,Jakarta,Atria,217 hlm ; 20.5 cm,,,SMU4,BRA001,$0.00 ,HD,Denda Siswa 2015,2/19/2016,2/19/2016,OP002
210464058,,Hastanta Kama,,1,,Lain-lain,1,MD001,K,819,IZZ,h,2021,Malang,SMA Negeri 4 Malang,"140 hlm.; 20,5 cm",,,SMU4,BRA001,$0.00 ,HD,Karya Siswa 2021,12/24/2021,12/24/2021,OP002
150135908,978-602-1593-05-9,Bengkulu : Ensiklopedia Seni dan Budaya Nusantara,1,1,1,Indonesia,6,MD001,REF,301.03,POE,b,2013,Bekasi,PT Mentari Utama Unggul,"x., 112 hlm.; ilus.; 29,8 cm",hal 105-108,,SMU4,BRA001,$0.00 ,HD,,4/17/2015,4/17/2015,OP002
150135918,978-602-1593-06-6,Daerah Khusus Ibukota Jakarta : Ensiklopedia Seni dan Budaya Nusantara,1,1,1,Indonesia,5,MD001,REF,,NOV,d,2013,Bekasi,PT Mentari Utama Unggul,"viii., 112 hlm.; ilus.; 29,8 cm",hal 109-110,,SMU4,BRA001,$0.00 ,HD,,4/25/2015,4/24/2015,0P006
150135925,978-602-1593-08-0,Jawa Tengah : Ensiklopedia Seni dan Budaya Nusantara,,1,1,Indonesia,6,MD001,REF,301.03,NOV,j,2013,Jakarta,PT Mentari Utama Unggul,"viii., 152 hlm.; ilus.; 29,8 cm",hlm.; 149-150,,SMU4,BRA001,$0.00 ,HD,DAK Kota Malang 2013,4/25/2015,4/24/2015,0P006
150135947,978-602-1593-25-7,Kalimantan Tengah: Ensiklopedia Seni dan Budaya Nusantara,,1,,Indonesia,3,MD001,REF,301.03,FEB,k,2013,Bekasi,PT Mentari Utama Unggul,"viii, 120 hlm.; tab.; ilus.; 30cm",hlm. 117-118,,SMU4,BRA001,$0.00 ,HD,DAK Kota Malang 2013,4/24/2015,4/24/2015,OP002
150135951,978-602-1593-11-0,Kalimantan Selatan : Ensiklopedia Seni dan Budaya Nusantara,,1,1,Indonesia,6,MD001,REF,301.03,PAN,k,2013,Bekasi,Mentari Utama Unggul,"vi,114 hlm.;illus,tab.;30 cm",hlm. 112 - 113,,SMU4,BRA001,$0.00 ,HD,DAK KOTA MALANG 2013,4/24/2015,4/24/2015,OP002
150135963,978-602-1593-26-4,Sulawesi Utara : Ensiklopedia Seni Dan Budaya Nusantara,,1,,Indonesia,5,MD001,.,301.03,POE,s,2013,Bekasi,Mentari Utama Unggul,"viii,104 hlm.; ilis., tab.; 30 cm",hlm.; 101-102,,SMU4,BRA001,$0.00 ,HD,DAK Kota Malang 2013,4/28/2015,4/28/2015,OP002
150135968,978-602-1593-13-4,Gorontalo : Ensiklopedia Seni dan Budaya Nusantara,,1,1,Indonesia,6,MD001,REF,301.03,LAC,g,2013,Bekasi,Mentari Utama Unggul,"viii,108 hlm.;illus,tab.;30 cm",hlm. 105 - 106,,SMU4,BRA001,$0.00 ,HD,DAK KOTA MALANG 2013,4/24/2015,4/24/2015,OP002
150135980,978-602-1593-14-1,Sulawesi Barat : Ensiklopedia Seni Dan Budaya Nusantara,,1,,Indonesia,4,MD001,.,301.03,MAR,s,2013,Bekasi,Mentari Utama Unggul,"vi,106 hlm.; ilis., tab.; 30 cm",hlm.; 102-103,,SMU4,BRA001,$0.00 ,HD,DAK Kota Malang 2013,4/28/2015,4/28/2015,OP002
150135987,978-602-1593-28-8,Sulawesi Selatan : Ensiklopedia Seni Dan Budaya Nusantara,,1,,Indonesia,4,MD001,.,301.03,LAC,s,2013,Bekasi,Mentari Utama Unggul,"viii,114 hlm.; ilis., tab.; 30 cm",hlm.; 111-112,,SMU4,BRA001,$0.00 ,HD,DAK Kota Malang 2013,4/28/2015,4/28/2015,OP002
150136014,978-602-1593-34-9,Papua Barat : Ensiklopedia Seni Dan Budaya Nusantara,,1,,Indonesia,5,MD001,.,301.03,SUD,p,2013,Bekasi,Mentari Utama Unggul,"viii, 104 hlm.; ilis., tab.; 30 cm",hlm.; 99- 00,,SMU4,BRA001,$0.00 ,HD,DAK Kota Malang 2013,4/28/2015,4/28/2015,OP002
150136019,979-9012-12-0,Ensiklopedi Sastra Indonesia,,2,,Indonesia,6,MD001,REF,810.3,RED,e,2004,Bandung,Titian Ilmu,"xiv, 889 hlm.; ilus., tab.; 26 cm",Hlm.; 857-889,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/4/2015,5/5/2015,OP002
150136025,978-979-665-684-4,Ensiklopedi Olah Raga Indonesia Jilid 1 : 1- I,1,,,Indonesia,6,MD001,REF,790.3,MUL,e,2011,Bandung,Angkasa,"xiii, 532 hlm.; ilus., tab.; 26 cm",Hlm.; 526-531,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/4/2015,5/5/2015,OP002
150136037,978-979-665-686-8,Ensiklopedi Olah Raga Indonesia Jilid 3 : R- Z,3,,,Indonesia,6,MD001,REF,790.3,MUL,e,2011,Bandung,Angkasa,"xii, 1546 hlm.; ilus., tab.; 26 cm",Hlm.; 1541-1546,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/4/2015,5/5/2015,OP002
160446238,978-978-29-0321-8,The Miracle Boys,,,,Indonesia,1,MD001,K,813,KD,t,2008,Yogjakarta,Andi Offset,"x, 182 hlm;",hlm 182.;//19cm,,SMU4,BRA001,$0.00 ,PB,Bosda 2016,9/15/2016,9/15/2016,0P006
190457655,,Potpourri,,1,,Indonesia,1,MD001,K,813,MUJ,p,2019,Malang,SMA Negeri 4 Malang,121 hlm.; 21 cm,,,SMU4,BRA001,$0.00 ,HD,Hasi Karya Siswa 2019,2/18/2020,2/18/2020,OP002
150135935,978-602-1593-09-7,Jawa Timur: Ensiklopedia Seni dan Budaya Nusantara,1,1,1,Indonesia,6,MD001,REF,301.03,NOV,j,2013,Bekasi,Mentari Utama Unggul,"viii,128.;illus,tab.;30 cm",hlm. 125 - 127,,SMU4,BRA001,$0.00 ,HD,DAK KOTA MALANG 2013,4/24/2015,4/24/2015,OP002
150136031,978-979-665-685-1,Ensiklopedi Olah Raga Indonesia Jilid 2 : J- P,2,,,Indonesia,6,MD001,REF,790.3,MUL,e,2011,Bandung,Angkasa,"xii, 1050 hlm.; ilus., tab.; 26 cm",Hlm.; 1045-1047,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/4/2015,5/5/2015,OP002
150135984,978-602-1593-15-8,Sulawesi Tenggara : Ensiklopedia Seni dan Budaya Nusantara,,1,1,Indonesia,3,MD001,REF,301.03,FAT,s,2013,Bekasi,Mentari Utama Unggul,"viii,96 hlm.;illus,tab.;30 cm",hlm. 88 - 93,,SMU4,BRA001,$0.00 ,HD,DAK KOTA MALANG 2013,4/24/2015,4/24/2015,OP002
150336043,978-602-2061-34-2,Al- Qur'an Dan Terjemahannya,3,,,Indonesia,6,MD001,REF,790.3,IND,a,2011,Surabaya,Jepe Press Media Utama,"ilus., 26 cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/4/2015,5/5/2015,OP002
150136049,978-602-15933-5-6,Ensiklopedi Fisika: Seri Fisika Teori,,1,1,Indonesia,1,MD001,REF,530,ERL,e,2013,Bekasi,Mentari Utama Unggul,"vi, 174 hlm.; ilus; 25 cm",170-172,,SMU4,BRA001,$0.00 ,HD,,5/8/2015,5/8/2015,OP002
150136050,978-602-14035-2-5,Ensiklopedia Biologi : Tubuh Manusia,,1,,Indonesia,1,MD001,REF,574,PIL,e,2013,Bandung,CV Gemilang Sukses Bersama,"vi, 121 hlm; ilus; 25 cm;",119-120,,SMU4,BRA001,$0.00 ,HD,DAK Kota Malang 2013,5/8/2015,5/8/2015,0P006
150136060,978-979-3077-29-1,Referensi Matematika : Dalam Kehidupan Manusia Jilid 2,2,1,1,Indonesia,6,MD001,REF,510.3,WAH,r,2013,Jakarta,Ipa Abong,"v., 122 hlm; ilus; 23cm;",,,SMU4,BRA001,$0.00 ,HD,DAK Kota Malang 2013,5/8/2015,5/8/2015,0P006
150336066,978-602-14035-0-1,Melihat Indonesia Dalam Angka,,1,1,Indonesia,6,MD001,.,320,FIT,m,2013,Palembang,Gemilang Sukses Bersama,"x, 102 hlm.; ilus, tab.; 25 cm",99-100,,SMU4,BRA001,$0.00 ,HD,DAK KOTA MALANG 2013,5/8/2015,5/8/2015,OP002
150336078,978-602-14035-1-8,Perjalanan Konstitusi Menuju Indonesia Jaya ;Dilengkapi Lampiran UUD 1945 - Konstitusi RIS 1945 - UUD Sementara 1950,,1,,Indonesia,5,MD001,.,320,ERL,p,2013,Palembang,Gemilang Sukses Bersama,"v, 190 hlm.; ilus., tab.; 25 cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/17/2015,5/18/2015,OP002
150336072,978-602-1593-35-6,Daftar Alamat Dan Telepon Penting Untuk PelajarUntuk Pelajar,,1,,Indonesia,6,MD001,.,621.38,KHU,d,2013,Bekasi,Mentari Utama Unggul,"vii, 111 hlm.; ilus., tab.; 30cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/17/2015,5/18/2015,OP002
150336083,978-602-84260-5-3,Resensi Buku: Apa dan Bagaimana Tekniknya,,1,1,Indonesia,4,MD001,.,808.02,WAR,r,2012,Bekasi,Mitra Utama,"vi, 98 hlm.; ilus ,21cm",96-98,,SMU4,BRA001,$0.00 ,HD,DAK KOTA MALANG 2013,5/8/2015,5/8/2015,OP002
150336210,,Mengenal Otoritas Jasa Keuangan dan Industri Jasa Keuangan Kelas X,,,,Indonesia,55,MD001,.,332,OJK,m,2014,Jakarta,Otoritas Jasa Keuangan,"xviii,173 hlm.; ilus., tab.; 23 cm",,,SMU4,BRA001,$0.00 ,HD,Sumbangan Dari OJK 2015,5/19/2015,5/20/2015,OP002
150336108,978-602-9022-19-3,Pintar Sains Lewat Fenomena Alam,,,,Indonesia,5,MD001,.,550,OKT,p,2011,Bekasi,Jabal Rohmat,"vi, 64 hlm.; ilus., tab.; 25,5 cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/10/2015,5/11/2015,OP002
150336118,978-602-9022-43-8,Mencintai Alam dan Lingkungan Kita,,,,Indonesia,5,MD001,.,333.7,MAR,m,2011,Bekasi,Jabal Rohmat,"vi, 74 hlm.; ilus., tab.; 20,5 cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/10/2015,5/11/2015,OP002
160446235,978-602-8811-37-8,Sang pemimpi,,,,Indonesia,1,MD001,K,813,AH,s,2011,Yogjakarta,Bentang,248 hlm.;,hlm 248.;20cm,,SMU4,BRA001,$0.00 ,PB,bosda 2016,9/15/2016,9/15/2016,0P006
160446237,978-979-29-4157-9,Braga Siang Itu,,,,Indonesia,1,MD001,K,813,TRA,b,2013,Yogjakarta,Neila,140 hlm.;,hlm 140.;19cm,,SMU4,BRA001,$0.00 ,PB,bosda 2016,9/15/2016,9/15/2016,0P006
160446240,978-979-29-3196-9,Twin Love for One,,,,Indonesia,1,MD001,K,813,PET,t,2012,Yogjakarta,Andi Offset,vi 98hlm;,98hlm.;19cm,,SMU4,BRA001,$0.00 ,PB,Bosda,9/15/2016,9/15/2016,0P006
150135991,978-602-1593-16-5,Bali : Ensiklopedia Seni Dan Budaya Nusantara,,1,,Indonesia,3,MD001,.,301.03,NOV,b,2013,Bekasi,Mentari Utama Unggul,"viii,120 hlm.; ilis., tab.; 30 cm",hlm.; 118-119,,SMU4,BRA001,$0.00 ,HD,DAK Kota Malang 2013,4/28/2015,4/28/2015,OP002
150135994,978-602-1593-30-1,Nusa Tenggara Timur : Ensiklopedia Seni Dan Budaya Nusantara,,1,,Indonesia,4,MD001,.,301.03,CAH,n,2013,Bekasi,Mentari Utama Unggul,"viii,104 hlm.; ilis., tab.; 30 cm",hlm.; 98-100,,SMU4,BRA001,$0.00 ,HD,DAK Kota Malang 2013,4/28/2015,4/28/2015,OP002
150135998,978-602-1593-31-8,Maluku : Ensiklopedia Seni Dan Budaya Nusantara,,1,,Indonesia,6,MD001,.,301.03,NUR,m,2013,Bekasi,Mentari Utama Unggul,"viii,120 hlm.; ilis., tab.; 30 cm",hlm.; 116-1118,,SMU4,BRA001,$0.00 ,HD,DAK Kota Malang 2013,4/28/2015,4/28/2015,OP002
150136004,978-602-1593-32-5,Maluku Utara : Ensiklopedia Seni Dan Budaya Nusantara,,1,,Indonesia,6,MD001,.,301.03,LAC,m,2013,Bekasi,Mentari Utama Unggul,"viii, 88 hlm.; ilis., tab.; 30 cm",hlm.; 85-86,,SMU4,BRA001,$0.00 ,HD,DAK Kota Malang 2013,4/28/2015,4/28/2015,OP002
150136010,978-602-1593-33-2,Papua : Ensiklopedia Seni Dan Budaya Nusantara,,1,,Indonesia,4,MD001,.,301.03,TAU,p,2013,Bekasi,Mentari Utama Unggul,"viii, 90 hlm.; ilis., tab.; 30 cm",hlm.; 87,,SMU4,BRA001,$0.00 ,HD,DAK Kota Malang 2013,4/28/2015,4/28/2015,OP002
150336113,978-602-8426-107,Mengenal Tubuh Manusia,,,,Indonesia,5,MD001,.,574..4,MAR,m,2011,Bekasi,Mitra Utama,"vi, 66 hlm.; ilus., tab.; 20,5 cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/10/2015,5/11/2015,OP002
150336123,978-602-9022-90-2,Pengembangan Ekonomi Kreatif :Sekilas Valuta Asing,,1,,Indonesia,5,MD001,.,331,NIR,p,2012,Bekasi,Jabal Rohmat,"vi, 66 hlm.; ilus., tab.; 25,5 cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/11/2015,5/12/2015,OP002
150336128,978-602-9022-83-4,Pengembangan Ekonomi Kreatif :Membentuk Tenaga Kerja Mandiri,,1,,Indonesia,5,MD001,.,338.5,HAS,p,2012,Bekasi,Jabal Rohmat,"vi, 66 hlm.; ilus., tab.; 25,5 cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/11/2015,5/12/2015,OP002
150336133,978-602-7589-79-7,Menjadi Enterpreneur Tangguh :Tidak Ada Yang Tidak Bisa,,,,Indonesia,5,MD001,.,338.5,AMB,m,2012,Bekasi,Jabal Rohmat,"iv, 56 hlm.; ilus., tab.; 25 cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/11/2015,5/12/2015,OP002
150336150,978-602-9022-83-4,Pengembangan Ekonomi Kreatif : Strategis Menghapus Pengangguran,,1,,Indonesia,5,MD001,.,331.1,HAS,p,2012,Bekasi,Jabal Rohmat,"vi, 66 hlm.; ilus., tab.; 25 cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/11/2015,5/12/2015,OP002
150336160,978-979-17609-1-1,Bahaya Dan Pencegahan DBD,,1,,Indonesia,5,MD001,.,616.9,WAR,b,2009,Bekasi,Mitra Utama,"iv, 84 hlm.; ilus., tab.; 21 cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/12/2015,5/13/2015,OP002
150336185,978-602-9022-72-8,Kraetif Membuat Lampu Hias,,1,,Indonesia,5,MD001,.,745.5,KUR,k,2012,Bekasi,Jabal Rohmat,"vi, 66 hlm.; ilus., tab.; 25 cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/14/2015,5/15/2015,OP002
150336195,978-602-9022-92-6,Pengembangan Ekonomi Kretif :Bisnis Rumahan,,1,,Indonesia,5,MD001,.,385.5,DAD,p,2012,Bekasi,Jabal Rohmat,"vi, 66 hlm.; ilus., tab.; 25 cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/14/2015,5/15/2015,OP002
150336205,978-602-9022-84-1,30 Menit Panduan Praktis Windows 8,,1,,Indonesia,5,MD001,.,004,YUD,t,2013,Bandung,Graha Mulia Utama,"viii,126 hlm.; ilus., tab.; 25,5    cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/14/2015,5/15/2015,OP002
190457665,,Delapan,,1,,Indonesia,1,MD001,K,813,FAD,d,2019,Malang,SMA Negeri 4 Malang, 21 cm,,,SMU4,BRA001,$0.00 ,HD,Hasil Karya Siswa 2019,2/19/2020,2/19/2020,OP002
190457675,,Clark Keluargaku,,1,,Indonesia,1,MD001,K,813,HAR,c,2019,Malang,SMA Negeri 4 Malang,91 hlm.; 21 cm,,,SMU4,BRA001,$0.00 ,HD,Hasil Karya Siswa 2019,2/20/2020,2/20/2020,OP002
190457678,,Luka,,1,,Indonesia,1,MD001,K,813,OME,l,2019,Malang,SMA Negeri 4 Malang,126 hlm.; 21 cm,,,SMU4,BRA001,$0.00 ,HD,Hasil Karya Siswa 2019,2/20/2020,2/20/2020,OP002
150136051,978-602-14035-3-2,Ensiklopedia Biologi Umum,,1,,Indonesia,1,MD001,REF,574,PIL,e,2013,Palembang,CV. Gemilang Sukses Bersama,"169 Hlm; ilus; 25,5 cm",Hlm.; 166-167,,SMU4,BRA001,$0.00 ,HD,DAK KOTA MALANG 2013,5/8/2015,5/8/2015,OP002
150136052,978-602-14035-4-9,Ensiklopedia Kimia : Seri Kimia Dasar,,1,1,Indonesia,1,MD001,REF,540.3,POE,e,2013,Jakarta,CV Gemilang Sukses Bersama,"x, 166 hlm; ilus; 25 cm;",hlm 161-164,,SMU4,BRA001,$0.00 ,HD,DAK Kota Malang 2013,5/8/2015,5/8/2015,0P006
150136053,978-602-14035-5-6,Ensiklopedia Kimia: Seri Kimia Lingkungan,,1,1,Indonesia,1,MD001,REF,540.3,POE,e,2013,Bekasi,Gemilang Sukses Bersama,"vi, 162 hlm.; ilus,25cm",156-158,,SMU4,BRA001,$0.00 ,HD,DAK KOTA MALANG 2013,5/8/2015,5/8/2015,OP002
150336093,978-602-9022-00-1,The 22 Folktales Of Bumi Etam East Kalimantan,1,1,1,Indonesia,5,MD001,.,301,SUR,e,2012,Bekasi,Jabal Rohmat,"iv, 111 hlm.; 25 cm",96-98,,SMU4,BRA001,$0.00 ,HD,DAK KOTA MALANG 2013,5/8/2015,5/8/2015,OP002
150336165,978-602-8875-10-3,Narkoba,,2,,Indonesia,5,MD001,.,613.8,AST,n,2012,Jakarta Utara,Rinjeni Abadi,"vi, 62 hlm.; ilus., tab.; 25,5 cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/12/2015,5/13/2015,OP002
150336190,978-602-9022-65-0,Terampil Mengolah Barang Bekas,,1,,Indonesia,5,MD001,.,745.5,KUR,t,2012,Bekasi,Jabal Rohmat,"vi, 54 hlm.; ilus., tab.; 25 cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/14/2015,5/15/2015,OP002
150336088,978-602-9022-22-3,Yoo-Hoo! In Ballads' ( A Story Book Of English Slangs ),,,,Indonesia,5,MD001,.,420,HER,y,2012,Bekasi,Jabal Rohmat,"vi, 130 hlm.; ilus., tab.; 25 cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/17/2015,5/18/2015,OP002
150336098,978-602-9022-28-5,Anatomi Tubuh Hewan,,,,Indonesia,5,MD001,.,590,OKT,a,2012,Bekasi,Jabal Rohmat,"iv, 68 hlm.; ilus., tab.; 25,5 cm",,,SMU4,BRA001,$0.00 ,HD,D A K Kota Malang 2013,5/17/2015,5/18/2015,OP002
150536265,978-602-2950-86-8,Wiyata Basa Jilid 2 Kanggo SMA/SMK/MA Kelas XI : Kurikulum'13,2,,,Lain-lain,310,MD001,.,419,SUK,w,2015,Bandung,Duta,"xiv,160 hlm.; ilus., tab.; 26 cm",,,SMU4,BRA001,$42.00 ,PB,B O S 2015,5/22/2015,5/23/2015,OP002
150536575,978-602-01-1517-7,Buku Siswa Aktif Dan Kreatif Belajar Biologi Untuk Kelas XII Sekolah Menengah Atas / Madrasah Aliyah Peminatan Matematika dan Ilmu - Ilmu  Alam -Jilid 3,3,1,,Indonesia,220,MD001,.,574,YUS,b,2015,Bandung,Grafindo Media Parama,"xii,236 hlm.; ilus., tab.; 25 hlm",,,SMU4,BRA001,$0.00 ,PB,,6/22/2015,6/23/2015,OP002
150536795,978-602-1513-9,Buku Siswa Aktif Dan Kreatif Belajar Fisika Untuk Kelas XII Sekolah Menegah Atas / Madrasah Aliyah Peminatan Matematika Dan Ilmu - Ilmu Alam - Jilid 3,3,1,,Indonesia,219,MD001,.,530,KAM,b,2015,Bandung,Grafindo Media Utama,"viii, 296 hlm.; ilus., tab.; 25 cm",,,SMU4,BRA001,$0.00 ,PB,,6/23/2015,6/24/2015,OP002
